"","iso2Code","Country","Year","Fertility","Population","GDP","Region"
"2778","GA","Gabon",2002,4.494,1285318,3836.79668093628,"Sub-Saharan Africa "
"2779","GA","Gabon",2003,4.449,1315820,4601.60445352641,"Sub-Saharan Africa "
"2780","GA","Gabon",2004,4.408,1347125,5328.48518616631,"Sub-Saharan Africa "
"2781","GA","Gabon",2005,4.37,1379465,6281.95468355529,"Sub-Saharan Africa "
"2782","GA","Gabon",2006,4.335,1412907,6756.27115874218,"Sub-Saharan Africa "
"2783","GA","Gabon",2007,4.304,1447388,7994.3048251246,"Sub-Saharan Africa "
"2784","GA","Gabon",2008,4.275,1482843,10609.5420838151,"Sub-Saharan Africa "
"2785","GA","Gabon",2009,4.246,1519155,7948.98636061162,"Sub-Saharan Africa "
"2786","GA","Gabon",2010,4.214,1556222,9342.71457354067,"Sub-Saharan Africa "
"2787","GA","Gabon",2011,4.178,1594034,11788.5485745881,"Sub-Saharan Africa "
"2788","GB","United Kingdom",1960,2.692,52400000,1380.30624126257,"Europe & Central Asia "
"2789","GB","United Kingdom",1961,2.784,52800000,1452.54470901356,"Europe & Central Asia "
"2790","GB","United Kingdom",1962,2.859,53250000,1513.65144854926,"Europe & Central Asia "
"2791","GB","United Kingdom",1963,2.881,53650000,1592.61447661562,"Europe & Central Asia "
"2792","GB","United Kingdom",1964,2.934,5.4e+07,1729.39997803568,"Europe & Central Asia "
"2793","GB","United Kingdom",1965,2.863,54348050,1850.95476855498,"Europe & Central Asia "
"2794","GB","United Kingdom",1966,2.783,54648500,1959.62782962126,"Europe & Central Asia "
"2795","GB","United Kingdom",1967,2.679,54943600,2023.62756371118,"Europe & Central Asia "
"2796","GB","United Kingdom",1968,2.604,55211700,1896.38674860735,"Europe & Central Asia "
"2797","GB","United Kingdom",1969,2.507,55441750,2032.34700964503,"Europe & Central Asia "
"2798","GB","United Kingdom",1970,2.437,55663250,2241.97139465273,"Europe & Central Asia "
"2799","GB","United Kingdom",1971,2.408,55896223,2525.62821201385,"Europe & Central Asia "
"2800","GB","United Kingdom",1972,2.204,56086065,2891.98090065793,"Europe & Central Asia "
"2801","GB","United Kingdom",1973,2.036,56194527,3257.30583296065,"Europe & Central Asia "
"2802","GB","United Kingdom",1974,1.92,56229974,3516.42028341878,"Europe & Central Asia "
"2803","GB","United Kingdom",1975,1.81,56225800,4204.92204349949,"Europe & Central Asia "
"2804","GB","United Kingdom",1976,1.74,56211968,4041.0397113743,"Europe & Central Asia "
"2805","GB","United Kingdom",1977,1.69,56193492,4565.46548945349,"Europe & Central Asia "
"2806","GB","United Kingdom",1978,1.75,56196504,5785.46173861378,"Europe & Central Asia "
"2807","GB","United Kingdom",1979,1.86,56246951,7511.10769995379,"Europe & Central Asia "
"2808","GB","United Kingdom",1980,1.89,56314216,9622.97504315648,"Europe & Central Asia "
"2809","GB","United Kingdom",1981,1.81,56333829,9142.46650435449,"Europe & Central Asia "
"2810","GB","United Kingdom",1982,1.78,56313641,8718.26725724956,"Europe & Central Asia "
"2811","GB","United Kingdom",1983,1.77,56332848,8266.5236949895,"Europe & Central Asia "
"2812","GB","United Kingdom",1984,1.77,56422072,7777.64428901943,"Europe & Central Asia "
"2813","GB","United Kingdom",1985,1.8,56550268,8209.83696297979,"Europe & Central Asia "
"2814","GB","United Kingdom",1986,1.78,56681396,10063.8386624942,"Europe & Central Asia "
"2815","GB","United Kingdom",1987,1.82,56802050,12333.137185676,"Europe & Central Asia "
"2816","GB","United Kingdom",1988,1.83,56928327,14951.0521346675,"Europe & Central Asia "
"2817","GB","United Kingdom",1989,1.8,57076711,15057.1792235139,"Europe & Central Asia "
"2818","GB","United Kingdom",1990,1.83,57247586,17805.2490878671,"Europe & Central Asia "
"2819","GB","United Kingdom",1991,1.82,57424897,18532.0499260287,"Europe & Central Asia "
"2820","GB","United Kingdom",1992,1.79,57580402,19133.7745736897,"Europe & Central Asia "
"2821","GB","United Kingdom",1993,1.82,57718614,17170.3151195188,"Europe & Central Asia "
"2822","GB","United Kingdom",1994,1.74,57865745,18528.9255784165,"Europe & Central Asia "
"2823","GB","United Kingdom",1995,1.71,58019030,20177.1391228371,"Europe & Central Asia "
"2824","GB","United Kingdom",1996,1.72,58166950,21144.8487028165,"Europe & Central Asia "
"2825","GB","United Kingdom",1997,1.72,58316954,23459.7166056612,"Europe & Central Asia "
"2826","GB","United Kingdom",1998,1.71,58487141,24995.8829022676,"Europe & Central Asia "
"2827","GB","United Kingdom",1999,1.68,58682466,25625.2322472923,"Europe & Central Asia "
"2828","GB","United Kingdom",2000,1.64,58892514,25057.613530497,"Europe & Central Asia "
"2829","GB","United Kingdom",2001,1.63,59107960,24836.3585251979,"Europe & Central Asia "
"2830","GB","United Kingdom",2002,1.64,59325809,26996.9720300824,"Europe & Central Asia "
"2831","GB","United Kingdom",2003,1.71,59566259,31152.9877808091,"Europe & Central Asia "
"2832","GB","United Kingdom",2004,1.77,59867866,36695.1447629797,"Europe & Central Asia "
"2833","GB","United Kingdom",2005,1.78,60224307,38121.5629789246,"Europe & Central Asia "
"2834","GB","United Kingdom",2006,1.84,60595632,40480.9613381285,"Europe & Central Asia "
"2835","GB","United Kingdom",2007,1.9,60986649,46330.2458224367,"Europe & Central Asia "
"2836","GB","United Kingdom",2008,1.96,61393521,43146.8294361945,"Europe & Central Asia "
"2837","GB","United Kingdom",2009,1.94,61811027,35331.2809622312,"Europe & Central Asia "
"2838","GB","United Kingdom",2010,1.98,62271177,36232.814420707,"Europe & Central Asia "
"2839","GB","United Kingdom",2011,1.98,62752472,38960.7579278748,"Europe & Central Asia "
"2840","GD","Grenada",1977,4.337,90187,591.240658637252,"Latin America & Caribbean "
"2841","GD","Grenada",1978,4.299,89070,758.371471373132,"Latin America & Caribbean "
"2842","GD","Grenada",1979,4.269,88571,884.203784892632,"Latin America & Caribbean "
"2843","GD","Grenada",1980,4.251,89004,939.450062223315,"Latin America & Caribbean "
"2844","GD","Grenada",1981,4.244,90575,970.343774073587,"Latin America & Caribbean "
"2845","GD","Grenada",1982,4.243,93091,1022.97351997308,"Latin America & Caribbean "
"2846","GD","Grenada",1983,4.245,95981,1054.49115189031,"Latin America & Caribbean "
"2847","GD","Grenada",1984,4.243,98440,1118.44782589892,"Latin America & Caribbean "
"2848","GD","Grenada",1985,4.231,99907,1283.30450239618,"Latin America & Caribbean "
"2849","GD","Grenada",1986,4.2,100146,1438.01164793111,"Latin America & Caribbean "
"2850","GD","Grenada",1987,4.146,99381,1682.7122556248,"Latin America & Caribbean "
"2851","GD","Grenada",1988,4.068,98063,1881.78344609442,"Latin America & Caribbean "
"2852","GD","Grenada",1989,3.966,96871,2199.48862821457,"Latin America & Caribbean "
"2853","GD","Grenada",1990,3.842,96286,2295.97615998381,"Latin America & Caribbean "
"2854","GD","Grenada",1991,3.701,96455,2504.4877518437,"Latin America & Caribbean "
"2855","GD","Grenada",1992,3.551,97201,2581.40159370197,"Latin America & Caribbean "
"2856","GD","Grenada",1993,3.401,98302,2545.82046130974,"Latin America & Caribbean "
"2857","GD","Grenada",1994,3.254,99403,2633.49972490383,"Latin America & Caribbean "
"2858","GD","Grenada",1995,3.116,100253,2755.99025881248,"Latin America & Caribbean "
"2859","GD","Grenada",1996,2.988,100796,2923.2494012472,"Latin America & Caribbean "
"2860","GD","Grenada",1997,2.87,101125,3015.48328511392,"Latin America & Caribbean "
"2861","GD","Grenada",1998,2.762,101302,3364.34432484855,"Latin America & Caribbean "
"2862","GD","Grenada",1999,2.666,101441,3742.36647647349,"Latin America & Caribbean "
"2863","GD","Grenada",2000,2.582,101620,5149.14736180976,"Latin America & Caribbean "
"2864","GD","Grenada",2001,2.512,101849,5137.80053240789,"Latin America & Caribbean "
"2865","GD","Grenada",2002,2.455,102099,5331.90297304701,"Latin America & Caribbean "
"2866","GD","Grenada",2003,2.409,102369,5825.38745802434,"Latin America & Caribbean "
"2867","GD","Grenada",2004,2.373,102655,5844.95972482113,"Latin America & Caribbean "
"2868","GD","Grenada",2005,2.344,102951,6803.54529177601,"Latin America & Caribbean "
"2869","GD","Grenada",2006,2.321,103260,6766.42110775157,"Latin America & Caribbean "
"2870","GD","Grenada",2007,2.301,103586,7324.19038402567,"Latin America & Caribbean "
"2871","GD","Grenada",2008,2.282,103932,7947.29110491868,"Latin America & Caribbean "
"2872","GD","Grenada",2009,2.262,104296,7395.08238738824,"Latin America & Caribbean "
"2873","GD","Grenada",2010,2.24,104677,7353.17826830765,"Latin America & Caribbean "
"2874","GD","Grenada",2011,2.217,105074,7426.52065595662,"Latin America & Caribbean "
